GCIN,pre_epsilon_mean,pre_qobs_valid_days,pre_n_recession_days_predicted,pre_nse,pre_kge,pre_fold_nse_mean,pre_fold_nse_std,pre_fold_kge_mean,pre_folds_scored,post_epsilon_mean,post_qobs_valid_days,post_n_recession_days_predicted,post_nse,post_kge,post_fold_nse_mean,post_fold_nse_std,post_fold_kge_mean,post_folds_scored,delta_epsilon_mean
95,0.1343935064362417,1624,1624,0.6838056085496458,0.6450057371290598,0.68526260274616,0.04078113981539782,0.6173065223082482,3,0.15779009262279273,2419,2419,0.5405360570677227,0.5020341141452194,0.5708786862447819,0.14846600116115377,0.46622021158457194,4,0.02339658618655102
96,7.753267373529971,1657,1657,0.41294386987939946,0.20068318067868562,0.4234555288231218,0.24022107563502249,0.2464645868162509,3,7.373019484816312,2182,2182,0.15944368923648966,0.17372017541618012,0.15030285981363065,0.10174857914243408,0.18160430161323146,4,-0.3802478887136589
97,1.2788374853271103,2455,2455,0.6647229310460545,0.5915703147144113,0.6898921102216987,0.09495649893861212,0.5824645728634853,3,1.4482281083833188,3234,3234,0.6799286234917121,0.7080651564418168,0.5682837557854502,0.13245095769156887,0.46532125590281603,4,0.16939062305620856
98,12.248313803119766,2172,2172,0.20712448978939924,0.20793028707450623,0.21997636747471042,0.10582844518854895,0.10442469899772149,3,10.016954747320582,2927,2927,0.19592916441691588,0.04478215195053803,0.19559169439008933,0.31894317492541036,0.11785403504151967,4,-2.2313590557991834
99,1.0222760582552097,2638,2638,0.33654661264466557,0.2745819741753919,0.3917554977790813,0.15986395175179294,0.3137136918029178,3,1.2330759054431193,3043,3043,0.595286475778867,0.5429557419016764,0.6132439198998336,0.06234119152101782,0.5588577494141123,4,0.21079984718790956
100,3.213218242857284,1496,1496,0.5389571002883956,0.4386334002894331,0.559956179053764,0.1252602879411184,0.4673465776706068,3,2.637506754219428,2287,2287,0.5054313917288364,0.4718233825465672,0.5345204943670807,0.08586102002259013,0.5109492873868056,4,-0.575711488637856
101,4.239949509419659,2613,2613,0.49510325450860115,0.3524451202208734,0.4281856102386028,0.1213144623805781,0.41918015164389627,3,2.8928074497107783,3189,3189,0.4644910973028963,0.3860228925188893,0.4600370387566598,0.04969510010116559,0.39250066587967547,4,-1.3471420597088803
102,7.313558352514378,1957,1957,0.40919240380379485,0.26808282574523934,-0.18503229751036854,1.114773336494972,0.07490427586422066,3,4.751369664275441,2267,2267,0.24360935461319122,0.07769199098564727,0.21312173741397486,0.07911298410204488,0.07671370120681484,4,-2.562188688238937
103,2.117687618123695,2467,2467,0.5235447997803482,0.49492282098178875,0.4932007307689516,0.12187272739757354,0.5161226574197849,3,1.0547795458318774,3246,3246,0.43815839805154033,0.4442877268482698,0.5213975201832892,0.23765814737669738,0.48702545136056297,4,-1.0629080722918176
104,2.013860904743192,2570,2570,0.510268616902295,0.4791819510409203,0.44638903399539903,0.116342120095303,0.4806880763011386,3,1.720921447689233,3167,3167,0.5924507489436843,0.6478944228416486,0.5676213711687574,0.0868799688208925,0.5985022265826169,4,-0.2929394570539592
105,0.05795064294973176,2754,2754,0.46967073258900227,0.46580581449053593,0.4615281686041908,0.02514900544423733,0.4954526804027475,3,0.05071449089287357,3487,3487,0.6313024932050937,0.602768160618405,0.6343093401938086,0.04773702655242848,0.6048284082811911,4,-0.007236152056858194
106,0.02737314999602418,3267,3267,0.5268241030279013,0.46961410783482316,0.5289964327495237,0.05561242896513998,0.46983783270019525,3,0.028072089319050687,4218,4218,0.3848786559269548,0.3287725808830533,0.46279727406670684,0.18662835786158422,0.38984329752374214,4,0.0006989393230265074
107,0.015442135999353313,2131,2131,0.2095329348330025,0.14928096863143303,0.3196701610067768,0.21953124531461007,0.3136263425147908,5,0.01947800038319906,3725,3725,0.551035180945483,0.586849621938814,0.5723805054325038,0.09955820831489251,0.5955865127165672,4,0.004035864383845749
108,0.01940219553368244,2231,2231,0.5758918068673657,0.5714357108112037,0.5852131693110606,0.06522717108017599,0.5580037265372451,3,0.02004985219748838,3566,3566,0.6563410898525935,0.6059024162645514,0.6554216067744583,0.059848242611043115,0.5992023884201754,4,0.0006476566638059407
109,0.020185845715256487,3109,3109,0.5363733856301025,0.5026841133027271,0.5414833698579149,0.06738608781311808,0.47931605185817777,3,0.02042570354356726,4066,4066,0.6472151689255596,0.566830327900821,0.6526653513021623,0.04152301027417763,0.5777371423346762,4,0.0002398578283107737
110,0.39999154463801867,2888,2888,0.49470742234928944,0.34779011149802563,0.5342453178574335,0.1753631290717322,0.3997184589354701,3,0.6591340688761388,3913,3913,0.5944366006862752,0.4526967736856111,0.6376938113540779,0.10979174480836029,0.4870064908869413,4,0.2591425242381201
111,0.08691962528838208,4464,4464,0.5285759121920208,0.5440156939097611,0.526297804062967,0.09576655556604678,0.5119235545763302,4,0.09640010470763201,3920,3920,0.6116385001476787,0.4966489240269957,0.6347218686928608,0.10658142991116565,0.5316909062890821,4,0.009480479419249926
112,0.05905688826243598,3136,3136,0.4453032329889234,0.40182259392513375,0.5234967367417164,0.17898892260759827,0.5279320454517789,4,0.05813429651383241,3163,3163,0.4767000689489411,0.42141562401379373,0.5355181880217492,0.11951395289160113,0.4821095942638811,4,-0.0009225917486035684
113,0.6398935704342178,4599,4599,0.4189301721574463,0.29088238301037117,0.4803301238659376,0.18234143604618677,0.3571901014948669,4,0.7902831765414928,4250,4250,0.5031240904040792,0.3397878065911172,0.5603004053195171,0.1182837274023148,0.41938662390350123,4,0.15038960610727503
114,0.08120742658060384,3292,3292,0.4172551607520286,0.3427138824764029,0.5080502972320915,0.13927296937433709,0.47897340487639245,4,0.10283821069097535,3319,3319,0.5759311561160905,0.5166417978710096,0.5669444060578934,0.03798238285627977,0.5177597740206096,4,0.021630784110371504
115,2.416521674578259,3956,3956,0.5854451899512532,0.41793116933692853,0.6224802566908929,0.12396453888271218,0.46186426559411387,4,2.1910362053918386,3338,3338,0.6600411862989315,0.5622335681903117,0.6597188224496304,0.050913716989991836,0.5570637522575097,4,-0.22548546918642032
116,0.12573111792836633,2553,2553,0.4068115743264533,0.31707061118125257,0.4479717227707101,0.1661207531601778,0.3534653651332957,3,0.1974574170754664,3653,3653,0.6377816847250968,0.5718771239091474,0.6336182813851221,0.07475937807523908,0.5670122133960935,4,0.07172629914710008
117,6.17447618554048,2957,2957,0.4126543851672009,0.2020048586848734,0.43112027543992254,0.1594965633673995,0.30958050682429417,5,5.18780429261505,2236,2236,0.5858769551306022,0.4104237098608904,0.49390306468560374,0.21188567190598218,0.35989770955732847,4,-0.9866718929254299
118,0.4926087003007841,1565,1565,0.3001976488841589,0.16121415436247888,0.3451272697047632,0.10763416995171325,0.19378344097213754,3,0.5413895460378542,2681,2681,0.33492502060335305,0.2673902164946814,0.3630280180354444,0.09303511862200403,0.279278290064119,4,0.04878084573707009
119,0.7392485712087397,1349,1349,0.3140703448660408,0.20380528398771536,-5.217226487780292,9.608166497392226,-0.7645639053278085,3,0.6493859315706267,2151,2151,0.39103339681657645,0.35535841376373667,0.38133826301722107,0.07040596636975807,0.30392351403016643,4,-0.08986263963811292
120,4.205241106253842,3404,3404,0.48681042573364874,0.27927107851198096,0.3970538792780685,0.168314226686878,0.21723833636933085,4,3.5176413943991065,2584,2584,0.49420440354146633,0.40448761651904397,0.3686481276931228,0.20319485992395533,0.26848358491375846,4,-0.6875997118547357
121,2.6818652102014435,2978,2978,0.4549765399934401,0.3421061468538318,0.3949378810955925,0.20190551346819682,0.2876758807737125,5,2.0764463207373116,1379,1379,0.5346481973799586,0.5003423366345761,0.3961237114017777,0.12058359585916283,0.21406836098323537,4,-0.6054188894641319
122,6.182191978287867,2577,2577,0.4720080126225835,0.3404678941940269,0.42571312706155906,0.05919625568743363,0.37925262908527513,3,4.143486897439116,2032,2032,0.6051120191272519,0.447112418805348,0.5033478045867548,0.12887433838911502,0.3627341407777869,4,-2.038705080848751
123,6.025807548938525,2438,2438,0.2984056811257353,0.05890920465122684,0.3144366825441686,0.19034740223307917,0.0865718765113956,3,4.920122997477403,2199,2199,0.23089897337739185,0.044198253336282245,0.22031678344869443,0.4056709343414313,0.16899967320101783,4,-1.1056845514611222
124,6.91903464919836,2801,2801,0.3563069009059189,0.15422028343136407,0.3382906189443193,0.14340619203953006,0.13540349932550902,3,4.843021230351284,2224,2224,0.28587166856923607,0.27732943007207744,0.23077258157634828,0.341139539133138,0.3072977755234265,4,-2.076013418847076
125,5.429612325709353,1836,1836,0.29825341256325666,0.10185608862912499,0.3704303424867958,0.19898213199772563,0.12514062472552395,2,3.5102501169837623,2941,2941,0.2653515950770783,0.04596549174262465,0.35307445284115024,0.14316725456428864,0.2189754608403521,4,-1.919362208725591
126,1.2767912571776958,2149,2149,0.5349595699364271,0.47079740356742383,0.5441474021498411,0.07555145373342334,0.4837868100245358,2,0.6334771032160916,3208,3208,0.2599346796840353,0.18634907399954548,0.40874353198138513,0.23393359218078885,0.32538997578646855,4,-0.6433141539616042
127,5.044793474190476,1246,1246,0.4203985840619038,0.3750931376124811,0.40491350433750756,0.059522209407636965,0.34975485088299824,2,3.304158989920601,1585,1585,0.6234584855215219,0.6432014049283674,0.18657050637629033,0.6214641563701467,0.33012482330275805,4,-1.7406344842698744
128,1.1896126815870136,2049,2049,0.376718648248762,0.27078580219875203,0.3846820432218432,0.060476273366729616,0.33107616491789343,3,0.9243686001875229,2866,2866,0.5840183268245271,0.5428482290298805,0.6275394693014343,0.06888999276869992,0.5967366474992634,4,-0.26524408139949074
129,3.5801444706265575,4131,4131,0.5668556932550415,0.420663317116851,0.38609440343769297,0.23566564829520242,0.3501925613240857,4,3.037267614784413,3136,3136,0.7457880983649162,0.7811474515645859,0.5948588732477114,0.29680516198527596,0.5828201206699009,4,-0.5428768558421444
130,2.6248365911080707,1931,1931,0.32710484515027083,0.16814261326456315,0.3294038620310305,0.11330374319281578,0.21926590984764804,3,3.001986451290175,1538,1538,0.41783014346203384,0.3529502951112664,0.41135156112513804,0.14072202915451076,0.3512038122022824,4,0.3771498601821044
131,0.1895558204886452,4612,4612,0.32698787501928206,0.2056004256529098,0.3539607126515491,0.13949142203140222,0.26406916139334413,5,0.17735466491059143,3594,3594,0.5193366227674725,0.5690939932851513,0.5025201598861377,0.0745002028983223,0.5460270732110143,4,-0.012201155578053763
132,0.13476293107910245,2694,2694,0.5885418635550572,0.598713753135765,-1.4021643997256528,3.947723263343877,0.49427740777340345,4,0.13303246229321727,2613,2613,0.6304656349008197,0.7473480572235697,0.601687784864961,0.14986036429375277,0.5788871723358302,4,-0.0017304687858851753
133,1.1431026562916493,2599,2599,0.3631258500740474,0.25227004449694923,0.4022833053160005,0.1047670277146744,0.3146780815009795,3,1.1164578423861946,2450,2450,0.5462690618090957,0.6786649975312536,0.5454340720119559,0.17259578965642858,0.6126901459448687,4,-0.0266448139054547
134,0.9358914154113868,2120,2120,0.6114762532600455,0.5249936809252767,0.6133447283793728,0.03170164552543637,0.5328656813973832,3,0.844556935382929,2749,2749,0.6464692947161145,0.7570361609899677,0.5259825779411959,0.22838371598148627,0.537937769868543,4,-0.09133448002845779
135,0.21418782277537887,3549,3549,0.5062031753100789,0.5082023786656129,0.504439028812822,0.09834268643511378,0.5356537908639825,5,0.2048973365900981,2779,2779,0.5447128282617162,0.6634993434770451,0.5540890456452537,0.09803737145153063,0.5109894188548014,4,-0.009290486185280777
136,0.1342420711201214,1969,1969,0.4933046869399238,0.43615450162625846,0.5163008510977927,0.08007989229914192,0.47566242435302913,3,0.11354650782287232,3211,3211,0.615973219483485,0.6160093078026627,0.6143883880309928,0.06683832199812711,0.575007716009598,4,-0.020695563297249087
137,0.31001693624199744,3275,3275,0.40295512699945013,0.29751642496971276,0.3576668653041571,0.09212672890607895,0.2990634519318906,4,0.2757693703448122,3080,3080,0.37141230263265756,0.30205473811414696,0.5198678066631595,0.14456095344939854,0.42434887948227784,4,-0.03424756589718525
138,0.1426246281740514,2408,2408,0.46921383618435153,0.3590410853094168,0.46610348222430503,0.06980173820413992,0.3568181781593549,3,0.16083642091333095,4127,4127,0.5674241303717036,0.5101166228103751,0.5804028594824076,0.08548156550996164,0.5132504380888394,4,0.01821179273927956
139,0.08893854870683635,1150,1150,0.4553833019685025,0.3396788058113043,0.4470360136068033,0.016346147934570992,0.333426639710838,3,0.0983317547855781,2656,2656,0.16988503224362994,0.08969820624532854,0.42364696532192087,0.2809594369467441,0.4359495741314478,4,0.00939320607874175
140,0.21241294158794716,2300,2300,0.40252912081183423,0.26255660057203667,0.3932351551595101,0.07599425186345256,0.2612365373336573,3,0.27114669506481126,3721,3721,0.5864018441893835,0.5126895381148264,0.5801105951225237,0.03771723004664819,0.4790520952939605,4,0.0587337534768641
141,1.0960948229143033,2148,2148,0.5465513182830795,0.6434240472511021,0.4042944392742931,0.29394998163271496,0.42775309609671003,3,0.9756558071954659,2526,2526,0.621650099035481,0.5865937443458442,0.6168704389543598,0.12141404289790388,0.5219505483789126,4,-0.12043901571883742
142,0.42239051009789946,1335,1335,0.6641370022159294,0.5541088179964206,0.6623699948183277,0.004092836983399198,0.5519627888874752,2,0.33312976342951595,1630,1630,0.6214107621396718,0.5741213837371699,0.5785426173680243,0.18927429197533782,0.5039157227457499,3,-0.08926074666838352
143,0.5139537446318974,1293,1293,0.742798857703292,0.8212276113403254,0.7457268372485204,0.015804119088368755,0.8179500071642141,2,0.4305353845728586,2899,2899,0.617912845874421,0.6203755797953959,0.593821609407063,0.119228949960289,0.6072843929548111,4,-0.08341836005903874
144,5.882233955205367,1152,1152,0.6013444959313028,0.6392445891396559,0.6129211240671155,0.1750313705532064,0.6039013055914217,2,4.590590664620601,1550,1550,0.5056889513087135,0.4366167363663095,0.5022076115380549,0.20205237864760714,0.3686354910241453,4,-1.2916432905847657
145,2.1359546071622866,1962,1962,0.6707896225695987,0.7159647379130643,0.27859740929280247,0.7176074762827928,0.5408901141688429,3,2.5869826909394993,2852,2852,0.7471691046005933,0.6949853713601226,0.6806280330352247,0.2218055155583186,0.6052584675644114,4,0.4510280837772127
146,1.8045643527567223,3012,3012,0.5941710558156807,0.5448971901620396,0.5680696481327432,0.10567249803002841,0.47874051714857185,3,1.3152296034086843,4349,4349,0.4009695644100376,0.24867074792900146,0.5264746696225443,0.24338493254573004,0.40457448333357826,4,-0.489334749348038
147,2.680122215178569,5867,5867,0.5151551033335976,0.36692086443653593,0.5328964130715491,0.08837075513556163,0.37813588197715364,5,2.677211475621756,3877,3877,0.634274687866945,0.49627023474942944,0.5934198098412902,0.127928944270304,0.42821085366890066,4,-0.002910739556813091
148,3.8513464314496497,4893,4893,0.4756932069486747,0.4625504734956115,0.43315413335194763,0.11870439362902013,0.43031308376224386,4,3.617965957492596,3682,3682,0.4698337627637603,0.5198603880486922,0.4547577634567995,0.13375886975878046,0.5246213807645984,4,-0.23338047395705352
149,0.1651188876902935,3947,3947,0.5344159332118363,0.46984020709639507,0.5204632343775908,0.08636613777285194,0.46088266545365586,5,0.15088342595517787,3837,3837,0.5827792246520755,0.5325479056979359,0.527478444868863,0.05836801650089523,0.5487435030872295,4,-0.01423546173511564
150,0.18519535994383082,3488,3488,0.443151751174198,0.37424894616195303,0.35726825052435596,0.2849006564820159,0.33857393750423753,5,0.16449802327814195,4114,4114,0.6280646732362256,0.6019940252463004,0.6086816201928452,0.04418194344826705,0.5958863480978461,4,-0.020697336665688876
151,4.503180527268366,3477,3477,0.2891173905195624,0.3796830253138427,0.29810840207758016,0.16389968131325805,0.2132100629751347,5,4.370539759799269,2880,2880,0.44380834566406524,0.35588881449156917,0.6255999931060677,0.33188556651248197,0.46953184091529937,4,-0.13264076746909748
152,0.3989270414266592,4493,4493,0.42047557456863593,0.33289954784719566,0.42388198546558364,0.04583068108565503,0.34088380725747747,5,0.26419876970941847,4087,4087,0.5719635737734392,0.5384128020734332,0.5925465127937619,0.11946406224935323,0.5509097288178321,4,-0.13472827171724072
153,2.3601081195846056,2594,2594,0.40225843702196773,0.2335670619473389,0.39517378812402976,0.07641348201047696,0.19105227362178231,3,2.174447411661711,2725,2725,0.48046973926309744,0.37317096312683595,0.5003197379936054,0.10453027795262362,0.4052285315636369,4,-0.18566070792289446
154,0.1045744383697664,2800,2800,0.4167024032312643,0.6027315749585102,0.4469018005581273,0.28930791342595824,0.5610752407290095,3,0.11641985638413697,2612,2612,0.19264266688889786,0.24635621113976303,0.27150030519264545,0.3918886169018744,0.3436799308022701,4,0.01184541801437057
155,0.5572425891417984,3307,3307,0.620392441431575,0.4178395981305496,0.5836832522888843,0.1373672346472917,0.3724187370584497,3,0.5512595661200271,4036,4036,0.702844130307625,0.6821564769396741,0.6448674916044185,0.14870050700007642,0.656804653052091,4,-0.005983023021771228
156,0.5957433319505941,3142,3142,0.4893118961459688,0.30372027852795735,0.5025095827362623,0.05008562847650648,0.36485301860981373,3,0.3274640218249612,3844,3844,0.7494255465482624,0.7612471519531507,0.6739678846874438,0.14508333965100437,0.5846671846572334,4,-0.26827931012563294
157,0.5459203856139414,6300,6300,0.4365243810146374,0.32471289070208764,0.4409925276325361,0.06002027202992886,0.31254236334261054,5,0.4043571617374611,4576,4576,0.5057739525125005,0.5298620948123839,0.5111206688623251,0.09818570580437572,0.4609181038364569,4,-0.1415632238764803
158,1.8064094491982392,2259,2259,0.5606509919613087,0.47573343295798287,0.5986591815965274,0.07064492788728953,0.4645102115058751,2,0.6983961616389672,4158,4158,0.6526287993863452,0.8133201198353504,0.6044112577826551,0.10971393872074853,0.49839276448063285,4,-1.108013287559272
159,0.3836152991502032,4718,4718,0.41148601594618217,0.27107707733086894,0.4237649623714722,0.11918318549369958,0.29004960465515384,4,0.29575970696302223,4586,4586,0.6651446269788843,0.5989412428870797,0.6693370193962974,0.018657657958171012,0.5394680167749041,4,-0.08785559218718098
160,2.1438970179317867,2682,2682,0.5991021901790283,0.624460039753318,0.6028490022136106,0.024632144148244207,0.5925841465545715,3,1.671658233505078,2897,2897,0.651394661309648,0.5992574932550465,0.6599647903197039,0.03749509711603671,0.6366250157327716,4,-0.47223878442670864
161,0.36038935632918706,2923,2923,0.5692170385034109,0.48028893461875255,0.5653950758721477,0.06759676606558196,0.4865053500602568,3,0.221504037729183,3772,3772,0.6246779762384057,0.6756181475006044,0.5765483144364504,0.13313600203855874,0.5801443484302644,4,-0.13888531860000405
