GCIN,regime,mean_post,mean_pre,median_post,median_pre,std_post,std_pre,q25_post,q25_pre,q75_post,q75_pre,count_post,count_pre,delta_mean,relative_delta_mean
34,low,1.3469098806381226,5.5451340675354,0.6969031691551208,3.4021644592285156,1.5444310903549194,5.544082164764404,0.4779577851295471,1.6533762216567993,1.3664723634719849,7.133515357971191,534.0,199.0,-4.198224186897278,-0.7571005742631625
34,mid,0.2861529588699341,0.3271710276603699,0.1865852177143097,0.20035746693611145,0.3882242739200592,0.4633214771747589,0.10253489017486572,0.09488479793071747,0.3165522515773773,0.3737216889858246,3041.0,2819.0,-0.04101806879043579,-0.12537194715485592
35,high,0.042937975376844406,0.04724683240056038,0.03462611138820648,0.04094543308019638,0.029408928006887436,0.032640792429447174,0.022628169506788254,0.030212480574846268,0.053773149847984314,0.054537225514650345,274.0,192.0,-0.004308857023715973,-0.0911988551356274
35,low,0.6964504718780518,1.3097898960113525,0.30152231454849243,0.5344249606132507,1.228577733039856,2.594879388809204,0.20135992765426636,0.3205321431159973,0.49619826674461365,1.0749449729919434,306.0,160.0,-0.6133394241333008,-0.4682731375475389
35,mid,0.13390295207500458,0.1395154446363449,0.08929912745952606,0.08998958021402359,0.1390283852815628,0.163711279630661,0.048960618674755096,0.04773213714361191,0.16340948641300201,0.16137565672397614,2240.0,1481.0,-0.005612492561340332,-0.04022846772247775
36,high,0.13666503131389618,0.12403099238872528,0.11072763800621033,0.0930846631526947,0.10015968978404999,0.10555294156074524,0.06956792622804642,0.0640171691775322,0.1654614806175232,0.14682897925376892,284.0,376.0,0.012634038925170898,0.10186195145141291
36,low,1.5119712352752686,6.2551960945129395,0.9593080282211304,3.4670751094818115,1.3808567523956299,6.321193218231201,0.5920341610908508,1.922544240951538,1.9901447296142578,8.510190963745117,452.0,208.0,-4.743224859237671,-0.7582855577299055
36,mid,0.39289745688438416,0.4844101369380951,0.23942159116268158,0.22687573730945587,0.5173893570899963,1.0009241104125977,0.12230179458856583,0.09592248499393463,0.4452764391899109,0.4920803904533386,2844.0,2431.0,-0.09151268005371094,-0.18891569989049536
37,high,0.12186039984226227,0.11186130344867706,0.09633315354585648,0.08369377255439758,0.08990661054849625,0.10088534653186798,0.060969460755586624,0.053737230598926544,0.13836011290550232,0.13215896487236023,187.0,363.0,0.009999096393585205,0.0893883415025007
37,low,2.0110480785369873,5.75929594039917,1.0488759279251099,3.421734094619751,2.883183240890503,5.890346527099609,0.6302186250686646,1.6503912210464478,1.7031238079071045,8.089759826660156,372.0,178.0,-3.7482478618621826,-0.650817027055289
37,mid,0.3169795572757721,0.364197701215744,0.2278878390789032,0.20378319919109344,0.3124789297580719,0.5183987021446228,0.12236502766609192,0.09431523084640503,0.38406074047088623,0.41058313846588135,2196.0,2203.0,-0.047218143939971924,-0.12964975831080483
38,high,0.040224071592092514,0.03870279714465141,0.03268437087535858,0.030350448563694954,0.0271979421377182,0.02941269613802433,0.02418229915201664,0.022725554183125496,0.046389661729335785,0.04380681738257408,241.0,676.0,0.001521274447441101,0.039306576259988374
38,low,1.9840017557144165,2.0585410594940186,0.6006912589073181,0.47170889377593994,3.0862181186676025,3.9174211025238037,0.2583821415901184,0.2202703058719635,1.7048580646514893,2.1412065029144287,383.0,534.0,-0.07453930377960205,-0.03620977266196649
38,mid,0.13907113671302795,0.19462932646274567,0.08040526509284973,0.0714169442653656,0.16495119035243988,0.3543674647808075,0.04095898196101189,0.03425765410065651,0.1814049929380417,0.1782584935426712,2694.0,4640.0,-0.05555818974971771,-0.28545641481399364
