GCIN,period,n_days,nse,kge,bias_ratio
2613,post,610,0.00797384426816694,-0.3168887948973875,0.6820221544194354
2613,pre,314,0.03919036943724641,-0.04721862165416435,1.2445470341444789
2614,post,630,-0.00221285001998317,-0.4203015709903748,0.7533798797483219
2614,pre,899,-0.011659292523432674,-0.49432616460698364,0.5035145895030307
2615,post,1905,0.06655814947223415,-0.04940992307216274,0.7443399962232695
2615,pre,1499,0.03917685556665096,-0.005852270090277223,0.8059245160735137
2616,post,966,0.020583715862418805,-0.20227531036542445,0.982323780814754
2616,pre,270,0.01651271147192168,-0.19037814321759927,0.6567149353012782
2617,post,1273,-1.8604317529512304,-1.3639792447467447,2.9712776049657896
2617,pre,1140,-1.200891180507985,-0.7656434788964208,2.159948803294994
2618,post,1783,0.14376506912680964,0.1504404505627347,1.193717523746227
2618,pre,1310,0.11582861286558332,0.13272951159580348,0.9709242315910385
2619,post,1418,0.03909664817973446,-0.12965666509847074,0.8563633867459849
2619,pre,1317,0.0011036960787567107,-0.23013928627752867,0.6065720674791732
2620,post,2076,0.05934830438565031,-0.07213176378310115,0.8403465526616923
2620,pre,1633,0.0550832992384056,-0.09589862277755423,0.7418235247948831
2621,post,2420,-0.04767038016066216,-0.244608969921279,0.5573759965021462
2621,pre,329,0.03535513749532104,-0.0850764591239308,1.0270359724216185
2622,post,1501,0.09095787691878232,0.07607399265105996,1.1489105647755795
2622,pre,1365,0.07484455467458184,0.08655938944351615,1.0020258411754779
2623,post,1116,0.026254482053186257,-0.20634783097490672,0.9114184555240233
2623,pre,398,-0.0314821175184008,-0.035374763008722665,1.052925140143313
2624,post,1331,0.020609086683232136,-0.1717739845160522,1.0352201076252223
2624,pre,932,0.04832449289897267,-0.06786559629744393,0.8659417898304693
2625,post,1287,0.00010301712082183556,-0.2525227442435891,0.545027068667806
2625,pre,1337,-0.022760512635754182,-0.33701766002429867,0.3903931951209665
2626,post,900,-0.006393939904888457,-0.3085226948244095,0.6508767326767841
2626,pre,903,0.0017937628663676763,-0.26517951392505723,0.5294790970449076
2627,post,886,0.012835387629959394,0.08888040981271828,1.3834299632492313
2627,pre,715,0.09363456312196095,0.1238075416845702,0.9746564100335178
2628,post,582,-0.013214890004444424,-0.34571720066512657,0.4361957558592401
2628,pre,604,-0.024637766192394217,-0.3936827394814024,0.41291735974914123
2629,post,865,-0.059263009325172034,-0.0643846447576697,1.140658449963473
2629,pre,755,0.09316218954132216,-0.029894853457176795,0.8151939086044492
2630,post,1393,0.0527456383923437,-0.13440840339087146,0.6635983060305347
2630,pre,1263,0.04150851325374083,-0.16659350172429876,0.5790457013894041
2631,post,1317,-0.014980213375762608,-0.25122373363753603,0.44175472591040943
2631,pre,1457,0.09906982216025673,-0.013316841183116157,0.7416317977511465
2632,post,1852,0.0026903433915326236,-0.25192758695837525,0.9428418273351331
2632,pre,526,0.10019443146587848,-0.012935921072773082,1.1311808454150734
2633,post,1007,0.14788093899341537,0.12316660052923745,1.1304200299756986
2633,pre,584,0.07120147819686251,-0.0786796275292232,0.9151264649886123
2634,post,2081,0.0727161040585177,0.019200246978804847,0.778559855996202
2634,pre,2271,0.12561570777884756,0.0766343565887263,0.8660546364481058
2635,post,2472,0.09347620824409264,-0.0029406086538088516,0.83200638513099
2635,pre,1468,0.13223535838453093,0.074920450073097,0.9067328580880306
2636,post,1432,-0.010744859159260267,-0.38369755991145826,0.5132187191235585
2636,pre,1411,-0.006064899433093851,-0.3764490300979193,0.5014978967327
2637,post,2278,0.1324976778327398,0.1039692836999423,0.9065957032071198
2637,pre,2405,0.12406171731208004,0.08565487523912418,0.9082077102968964
2638,post,1681,0.048322341469164476,-0.1203186099033593,0.683653763551764
2638,pre,1355,0.06577819652782224,-0.0700649803291129,0.7003185798847695
2639,post,1343,0.05174892416695431,-0.0922549258140648,0.9483216144411616
2639,pre,912,-0.013858098096175775,-0.18054895124182635,0.9431372359864719
2640,post,1358,0.0882656379448673,0.035196939248326675,0.9944036847009723
2640,pre,413,0.057842170776534196,-0.022515446963213614,1.0164180613986233
2641,post,929,-0.011115014354291741,-0.39655449588169156,0.7597831669208615
2641,pre,982,-0.0392539742804765,-0.5496962790272029,0.5525035745145688
2642,post,827,0.01733577569024336,-0.2340187556910367,0.5127003061437164
2642,pre,732,0.03104533581316049,-0.20247462732243116,0.5671856358190441
2643,post,3299,-0.01959977213342534,-0.13140167818329895,1.3196771586625589
2643,pre,1115,0.03580846269454652,-0.046955456735634726,1.0999203609795656
2644,post,1210,0.09796319838135181,0.033361319801918365,0.8294226532567768
2644,pre,896,0.07413305164281647,0.03132296942974577,0.8545217742214882
2645,post,2059,-0.030858082262005704,-0.29771547767343787,0.43318601551354713
2645,pre,1449,0.0054977679957715075,-0.24899016502977345,0.4765361044200462
2646,post,2185,0.027359594843745505,-0.1441129277217097,0.5696395326466165
2646,pre,379,0.10097134168466304,0.14075762777706147,1.1109887408142096
2647,post,2787,-0.007380820806019317,0.06531235100576538,1.2374334657005397
2647,pre,3607,-0.03427111076921863,-0.01130174970136455,1.210804019434843
2648,post,3031,-0.010433949544565335,0.0844767006284528,1.2101950951810374
2648,pre,3810,0.00314648037327403,0.10566975590951999,1.2005596393229512
2649,post,2909,0.13328801751716968,0.16964121666309617,1.0804535863802236
2649,pre,1586,0.11309285659603197,0.16722355764063201,1.1154742472247101
2650,post,2602,0.15069268411683467,0.12197758179957996,0.8576119306545171
2650,pre,2828,0.14956684383689367,0.11281063648830203,0.859228970622601
2651,post,3098,0.24126283948151406,0.4193523940059506,0.9387856713923564
2651,pre,2241,0.2829472696231604,0.41782110733539624,0.9315892937366139
2652,post,2344,0.19528413041083303,0.20015786977847672,0.8366386989508372
2652,pre,1467,0.1311168751372659,0.09335498794649921,0.706303970286064
2653,post,3221,0.25297257899091363,0.30179833317934035,0.9750309902371449
2653,pre,2466,0.1685839882278306,0.14818285459559088,0.9108743121178764
2654,post,2186,-0.01232258104000139,-0.30500480479122505,0.8912626668775603
2654,pre,1079,-0.028759405453663955,-0.41389370032669515,0.8284578945891647
2655,post,3500,0.11043399904577322,0.1290247362375152,0.7845576198099097
2655,pre,4340,0.151257116647196,0.1657433919703204,0.864320624751392
2656,post,3196,0.1508247801594199,0.24371264140430293,1.1004864079061418
2656,pre,876,0.11231796945684602,0.25625331730940826,1.0949252861176373
2657,post,3402,0.15196096531668324,0.24723840998547475,0.9718444155677618
2657,pre,3505,0.08291043957419397,0.07622824734938571,0.9430863909525226
2658,post,4080,0.1960267145392185,0.3343452453008253,0.9535271756963247
2658,pre,4750,0.16921939003826725,0.2133931652319735,0.9053199635898649
2659,post,3246,0.1956724201897143,0.2789406809006706,0.7106489382328746
2659,pre,3815,0.12618960528888,0.16889731092140148,0.7472328808119137
2661,post,3614,0.19985192274341756,0.41398551898735736,1.0118645128800872
2661,pre,2882,0.26647758591292425,0.39685097823174065,0.9219441520217085
2662,post,4534,0.31732654148359885,0.3702086519527261,0.8939616991861455
2662,pre,5624,0.21524132218490277,0.21803335069786034,0.901770435005046
2663,post,3875,0.2486692987263004,0.3485919771112935,0.9212397245107725
2663,pre,4352,0.3162541155072832,0.48251808212481273,1.1095427320152815
2664,post,3703,-0.03345208474510053,-0.19935889151464958,0.5546224300206524
2664,pre,4770,0.00861943909918228,-0.08034010491696897,0.6273410216796924
2665,post,2285,-0.009187349983944326,-0.2839404729426649,0.8328168504320523
2665,pre,1153,-0.015841724123688783,-0.29076203787288435,0.8729981881403663
2666,post,3696,0.268648914871066,0.44378945223246424,0.924590953536271
2666,pre,4306,0.352808495957345,0.5537100484922031,1.0652451731508135
2667,post,3440,0.2319745657836999,0.3452845910073705,1.0890867723159974
2667,pre,2487,0.1867327409815689,0.31411786808644093,1.1980562756042887
2668,post,4002,0.34575882681765513,0.3839305382327244,0.9214001105617441
2668,pre,4767,0.38182638421983395,0.4648095401441592,1.0169507073780901
2669,post,3769,0.1954394084005917,0.19159702866875572,0.872140921902437
2669,pre,1917,0.18567382237830798,0.19186526461360331,0.9339685156328777
2670,post,4176,0.25988844204683326,0.2634512476657921,0.9163119795136428
2670,pre,1566,0.2433986038350726,0.2814955103725322,1.0478840052947138
2671,post,1625,0.11081176682004368,0.21251374107953713,1.1706187833841335
2671,pre,1217,0.09071224411094136,0.14615838067812592,1.2121965879611314
2672,post,3238,-0.3408363108642607,0.28253787098777017,1.4142597204531948
2672,pre,2449,-0.2557015424968829,0.2866865226223677,1.3600088267627046
2673,post,2786,0.1555876368570126,0.3261645508066817,1.1400913363507474
2673,pre,2808,0.190083605946049,0.31658973158859927,1.1280738846653204
2674,post,3017,0.2427937615703737,0.33947655443113833,1.0752325705108747
2674,pre,2640,0.17675422409768227,0.29624615338440385,1.1209118551674222
2676,post,1686,-0.011384842330440126,-0.4110018020311057,0.565120287510222
2676,pre,769,-0.0027534120488477143,-0.30497471533382847,0.7844349009402145
2678,post,3047,0.23739757185125432,0.3220247077949291,0.9640017313013441
2678,pre,1542,0.26202063130090514,0.41681328380791416,1.0472277545236972
2681,post,3286,0.17249456819670295,0.2726843280878374,1.107332893350304
2681,pre,4452,0.1595748067369579,0.23531635460988343,1.0292501854905927
2682,post,3760,0.16503649320377367,0.1892044227626548,0.7667068140227026
2682,pre,4933,0.19989469563243156,0.23411580272338017,0.806588286738068
2683,post,3072,0.1979251421221918,0.3461036692319872,1.0678095555820886
2683,pre,3719,0.3184177572268059,0.42139775033327964,1.0522469961395422
2684,post,4030,0.18992984117570688,0.33006263080756393,0.9469595766171975
2684,pre,5347,0.16534150316554086,0.24762644171828685,0.8495208578463462
2685,post,4114,0.1962380677225799,0.27778539469572683,0.8856686353982335
2685,pre,4994,0.15288872416527244,0.2429015306698099,0.8874541912652721
2686,post,3847,0.17717494163501635,0.40028048306362796,1.0417281650954295
2686,pre,3337,0.21072762793832656,0.3793402908507565,1.0426169707987922
2687,post,2150,0.0009826577671934178,-0.2896310929070427,0.9261235027778334
2687,pre,739,-0.012736543261094857,-0.3798262476342409,0.7149431337884137
2688,post,3607,0.02527528527092049,0.3926296917057841,1.3000761261239269
2688,pre,2703,0.1629099671564257,0.37021104752707656,1.1588650839698633
2689,post,4215,0.25178674659602907,0.4619101790748451,1.1098331851533536
2689,pre,5488,0.293093014674794,0.4721626346791419,1.0779992694164264
2690,post,4176,0.25641776022552953,0.3999838604017787,0.9840664131213186
2690,pre,4796,0.2809748834492263,0.39545507860453644,0.9933962362574084
2691,post,4191,0.2733508350941365,0.4337338351853416,0.9974176882951284
2691,pre,5376,0.3389820990514306,0.45900712949239275,1.0222587736732254
2692,post,2349,0.20036201079449156,0.22357777652590505,0.7863166577498636
2692,pre,473,0.30287451275567645,0.3487361448338361,0.9782773954940831
2693,post,4633,0.2605939339479135,0.32267384547803935,0.8190689907636175
2693,pre,5959,0.2736576832697929,0.3015315306752908,0.8397227518526239
2694,post,2812,0.21769478262549669,0.2742162205752927,0.9086709696713813
2694,pre,506,0.24793466303442435,0.4092184880681321,1.185055595133148
2695,post,4304,0.30739729831149665,0.5097693481983042,0.9851362414732527
2695,pre,5543,0.35435633583363235,0.49113741723149373,1.0151554945151038
2696,post,2538,0.12174451410287379,0.21641425497577105,1.1750015424837241
2696,pre,363,-0.39147363060581175,0.047870435498088115,1.7948288831491974
2697,post,3253,0.21011820216137367,0.37877980279389767,1.029849733045884
2697,pre,3374,0.19838864435023673,0.3049374685589631,0.9981992948922118
2698,post,2059,-0.011696667503178215,-0.40802755099646126,0.6275297243060819
2698,pre,1107,-0.020145177331846398,-0.4438187711188668,0.6936184883534664
2699,post,3713,0.2001082483623643,0.39668435424630166,1.116057774475991
2699,pre,3816,0.1797476650082096,0.31174192869242046,1.140714562690965
2700,post,3733,0.003772212874350478,-0.08021549086973478,0.5492271002997137
2700,pre,5050,0.011796963323629006,-0.07779941586505901,0.5617187819385911
2701,post,1890,0.15097331323577334,0.17700338321852616,0.7814679625046219
2701,pre,358,-0.12235020463691981,0.31868189426188354,1.375156190961371
2709,post,2781,-0.01666287838985614,0.25428435461970955,1.2832487846203064
2709,pre,1818,0.1905269858165165,0.3841593333919112,1.1472733001839857
2710,post,2756,-0.02625461686087749,-0.393302425743286,0.63709122532034
2710,pre,1016,-0.02882312539799159,-0.552965208588402,0.43618548611130525
2721,post,1845,0.007292436854634765,-0.29503784328318905,0.8258330954969854
2721,pre,712,-0.00377919187488307,-0.36931975947221374,0.7500752150317861
2732,post,2195,-0.307218939426404,-0.24162672145730468,1.4542053859513167
2732,pre,936,-0.03934384434272675,-0.33941165440355725,0.9053080124049321
2743,post,2114,0.015639353354682695,0.19491864375782275,1.2799225084295158
2743,pre,578,0.13762873580550272,0.24477936178794135,1.1015396694755692
2754,post,2847,0.04302751879129796,0.0758593583458188,1.2990465666124913
2754,pre,922,0.079257691322692,0.02437673245979355,0.7372977891564633
2765,post,1368,0.02771670088710343,-0.14440444034202415,1.1687156516114627
2765,pre,525,-0.03056815017803438,-0.22288765939303423,0.5167098755498747
2776,post,2536,0.006703172279764358,0.0013295929939931561,1.2617490298575966
2776,pre,776,0.09485615094015953,0.018167727471567474,0.8057785690788508
2787,post,2247,-0.08096288661194073,0.030992421990998054,1.3640052655183497
2787,pre,772,0.2449592970187291,0.2438950940433099,0.9158277988524898
2798,post,1117,-0.079355686358763,-0.3343489862132869,1.238981816458762
2798,pre,655,-0.00630965313720222,-0.3015289912719441,1.0256445595094523
2809,post,2335,-0.09242795756706612,0.03783015208011875,1.393769950324118
2809,pre,793,0.21431747276732238,0.20825344749400043,0.92674054587378
2820,post,3244,-0.2527571056275537,0.07702912704313991,1.6635296502248178
2820,pre,2644,0.13209412877837,0.29420092013546273,1.1303045253807182
2821,post,2224,0.014647151914520706,-0.21605934295650853,0.8769743397994851
2821,pre,264,-0.1263934909008113,-0.1883819879876769,1.0020547440030285
2832,post,2514,-0.21873854904671952,0.014347752108325396,1.5120817366699406
2832,pre,969,0.12492248104522707,0.12492757450346981,0.8014640265475821
2843,post,1518,0.018050660051641798,-0.1764889227677171,1.05208596002979
2843,pre,502,0.029514206559260847,-0.14168627608566942,0.8075531624323706
2854,post,1721,0.13355682036976957,0.06448666245739887,0.970872259675494
2854,pre,301,0.16757361622997824,0.13597938721067226,1.1605276167452334
2865,post,1232,0.0054196628958347315,-0.18097196333329957,1.0834891524426045
2865,pre,511,0.07506675017864584,-0.009518620549359591,0.8452431081618594
2876,post,2964,0.054636205592403675,0.013286208513555109,1.0714726277585966
2876,pre,735,0.03663142022318577,-0.015955219539460774,1.101661219446625
2878,post,3550,0.12263592708141602,0.216643806081799,0.9981766194132857
2878,pre,2690,0.16115129268460315,0.318958473080037,1.0425382783870212
2887,post,3632,0.05351393642301039,-0.08413130333763585,1.0035408753679929
2887,pre,1218,-0.10118543869696972,-0.12375375471694472,1.125085848693517
2898,post,2584,-0.0009783333199426814,-0.021171789716777356,1.0527071551239262
2898,pre,1209,-0.14498612159726298,-0.10914762321992977,1.1523414332065112
2909,post,2657,-0.013683154242135398,-0.11513195910441576,1.1951685874585931
2909,pre,1130,-0.12391471705557211,-0.21599787915634705,1.1789827366996806
2920,post,2449,0.002570370570751268,-0.19698888243836565,0.996541592020019
2920,pre,1050,0.004792984114092125,-0.14600078487598633,1.0893658308570442
2931,post,2564,-0.5587224337549401,-0.1331079736749674,1.9459525570474348
2931,pre,2546,0.10431744666911136,0.3514933398242215,1.2718332952204519
2932,post,1480,-0.10435757877832064,-0.0030987792947954063,1.3259218461652373
2932,pre,353,-0.246228902115041,-0.15048666334820315,1.0738900766621657
2935,post,3139,-0.014936443140519895,-0.35914875239827215,0.5840104613723215
2935,pre,1768,9.16585661683289e-05,-0.2971638550774518,0.7517685055547397
2936,post,3360,-0.02468037900851705,-0.29350900726775153,1.0866333664195469
2936,pre,3244,-0.024185921255729825,-0.16973102046888822,1.0992774370248883
2938,post,2933,-0.03827727884777521,-0.013608410062332599,1.0077850662191818
2938,pre,2779,0.0004917638564669868,0.05945859218081839,1.203557335524361
2939,post,3264,-0.022320917278166874,-0.23294460240961512,0.7915561243783772
2939,pre,2729,-0.015720540064228627,-0.20277857338240057,0.9562240420233723
2943,post,2672,-0.10159807648977992,0.08254121251487356,1.274965047012928
2943,pre,982,0.09159015099820822,0.14242510878848214,0.8587555929764829
2952,post,3584,-0.012694490793575763,-0.2540404724038212,0.8266906564333049
2952,pre,3818,0.014799029839707822,-0.17539346871546724,0.7877025849915444
2954,post,3075,0.05774050898059058,0.02734948475128307,1.189531209199056
2954,pre,1237,0.10502379900052772,0.05293209397080756,0.9277669172680668
2965,post,2210,0.13412782345639485,0.06690113197331893,1.035735840296719
2965,pre,884,0.05807149460379113,0.041819244512480536,0.9318724702234459
2973,post,809,-0.010247266297164215,-0.28000139525736834,0.9735631828097464
2973,pre,1328,-0.012919513291373308,-0.35579358241147085,0.6063724962840782
2976,post,2298,-0.1372621741919473,0.07123911830926732,1.4544072094693374
2976,pre,671,0.08672987577541402,0.02082371789510773,1.0136249423526051
2987,post,2988,0.04600345674974626,2.4032760939096676e-05,1.1368970833407317
2987,pre,1031,0.005798947693915535,-0.03420404393360288,1.1601474468011324
2998,post,2113,0.19160320419611487,0.2507423071146526,0.9674909120118695
2998,pre,1197,0.10192824980695392,0.16639063620757655,1.0266501851908163
3009,post,1759,0.16672805188929152,0.22677407995020826,1.0081355924485969
3009,pre,537,-0.09968311317808176,-0.020364384209818898,0.8348591387137088
3020,post,2884,0.10299038214729594,0.08251762652003192,0.9500319566975011
3020,pre,1323,0.12753697979678624,0.10067994320888451,0.9118190541280538
3031,post,3328,0.14532645978501868,0.12428026838125672,1.1038822939228639
3031,pre,1054,0.07945213878496094,0.20441961356220995,1.1253778122493912
3042,post,3011,-0.07227283621343883,0.2702519584938179,1.4211156413784445
3042,pre,5288,0.17996360525097133,0.40642083026925047,1.0184310901606428
3043,post,1896,-0.7199932451233653,0.2331996049747742,1.4916023885411485
3043,pre,623,-0.8467993696944227,0.2743667272555964,1.407288389993609
3053,post,2156,-0.1359909007971729,0.24055615613877135,1.2741027433306467
3053,pre,817,0.023573438110410017,0.33890140322819695,1.1644061932998548
3064,post,1595,-0.2508671307818524,0.15225367356552633,1.2702853628997939
3064,pre,551,-0.4773684368153315,0.3277053125894711,1.3038065345595256
3075,post,2434,0.00044426755231596893,0.3687540199875211,1.2552553110772537
3075,pre,978,-0.024495541708404067,0.466321253507912,1.1083714199938774
3086,post,1752,0.05297448717374831,-0.0012396790374893385,1.1142914849042593
3086,pre,617,0.16772501773195314,0.20558147230296286,1.1172107168482894
3097,post,1752,-0.5264011217058067,0.09494423821404918,1.3862440969078813
3097,pre,829,0.06338300574047284,0.2707548658656673,1.2120764952593315
3108,post,1475,0.006103698966556159,0.24993926991238646,1.2966254345521946
3108,pre,552,0.11095666879348609,0.48348639987090236,1.2198090355876363
3119,post,1503,0.13389866262633188,0.1359894280501296,1.1046161270027526
3119,pre,789,0.24680111855906062,0.27997241158158903,1.0457584257297408
3130,post,2696,0.1077025966608891,0.382696691860557,1.2499943531409061
3130,pre,135,-2.035945397327464,-0.07751137330010693,1.7606953825517504
3141,post,1078,0.04105748263984621,0.13700761731814326,1.3052211513553595
3141,pre,92,-0.2231002227454375,0.3847203994543005,1.324859709153545
3152,post,3371,0.0799479051236831,0.23071970683554544,1.1461105409337673
3152,pre,4011,0.28632232722116746,0.3770100850440561,0.8985786656954242
3153,post,1846,0.11498586317139903,0.14722063860930168,1.1074281101173027
3153,pre,852,0.018207768504608812,0.1652171515701496,1.2551850073742126
3164,post,2065,-0.24523043375164777,0.1474118831885648,1.4496073291637597
3164,pre,582,0.13556494751088333,0.23232509725399653,1.1036744890555314
3175,post,1842,-0.3150184944289238,0.05368101004601711,1.4853000119430064
3175,pre,679,-0.14583095528865675,0.09963205883590143,1.221180538680073
3186,post,1315,-0.06478315833239878,0.07183920455673432,1.3979459974383517
3186,pre,490,0.035710654053196955,0.18188432755365203,1.165005613285825
3197,post,2706,0.16618025877574638,0.17091842426326975,1.0782397882022896
3197,pre,997,0.16710208602144339,0.472652883236909,1.1206896155952324
3208,post,1301,-0.011101810014188418,0.15641480091733517,1.3452412132492573
3208,pre,356,0.0076069928312553214,0.14795623214526643,1.2452047694891188
3219,post,2526,-0.23059559448104006,0.04128573940235947,1.4288094431950298
3219,pre,898,0.029849185611531937,0.09782033077206553,1.0536251795254263
3230,post,1877,-0.023499860097609293,0.06495854990689776,1.2427953303443262
3230,pre,935,0.04761395385601086,0.12588379107585213,1.0225229327371108
3241,post,1930,-0.8416698562017004,0.07312154006172444,1.5844848441017487
3241,pre,704,-0.0624585280162977,0.20598182064288129,1.2285870808329156
3252,post,1358,-0.10236732541490734,0.02620640763473925,1.3465088956616358
3252,pre,546,0.06903599067407595,0.10640562571647094,1.0765195697758678
3254,pre,613,-0.34640776946475316,-0.3616620198014948,0.8442826307627473
3264,post,3140,-0.26558904635082725,0.13753996560372939,1.5405242496782698
3264,pre,3353,0.14457117163325628,0.3071105812894044,1.0984050185989955
3265,post,3109,-0.017938814390177305,0.19239963310100183,1.2837260722228374
3265,pre,1107,0.07697258905961013,0.10415509163927839,0.8457548826901955
3276,post,1037,-0.4354596983845527,-0.038896262642774015,1.650130141074074
3276,pre,333,-0.03328596254608729,0.018559550632409993,1.2238142231669826
3287,post,2823,0.061421820523951176,0.08842325764389547,1.1889633238445174
3287,pre,948,0.06949867828636735,0.03838979618199789,1.0364696460085214
3298,post,1500,0.09969790112492771,0.38629732638230607,1.2140763330489686
3298,pre,357,0.08881769904989645,0.3171909880134447,1.4413180223939883
3308,post,2357,-0.4559251113782623,0.2626287489089707,1.4425879473237242
3308,pre,779,-0.2686484627694459,0.3583423494574065,1.3466589068001371
3319,post,2187,0.08331099800485686,0.17665082505544782,1.1251378292935366
3319,pre,945,0.030790953066529125,0.16187501372007018,1.1092612048809343
3330,post,1694,0.02826278486993572,0.15772823145762294,1.272759677181961
3330,pre,461,0.08811645786570321,0.29269176849842493,1.1851833357728159
3341,post,3274,-0.33078220770082,0.21544288262785227,1.4273757194030738
3341,pre,610,-0.11371230927743303,0.26345352757304596,1.2507909708153293
3352,post,2516,0.036940742116113645,0.21106616314697002,1.2678535417092471
3352,pre,856,-0.09844583731584722,0.1585281050483438,1.096222592933676
3360,post,2920,-0.0572864143973959,0.10779737444682147,1.3503399778245884
3360,pre,1007,0.09998534118965752,0.3770223042944818,1.1991884275232079
3371,post,3912,0.0647403565224911,0.1660394275159357,1.2963484850938722
3371,pre,3339,0.23200204993412787,0.22256976673907758,0.7748829648078353
3372,post,3241,0.042357039187883805,0.002010006149092969,1.0667873562446568
3372,pre,1056,0.1592207764443072,0.11982538742150206,0.9372599026077815
3381,post,3047,-0.06934692499354256,0.11991671674671378,1.2619210006801838
3381,pre,315,0.06460046862942015,0.24340719274092282,1.2594416402337312
3392,post,2288,-0.0976899805760243,0.13084173291145829,1.2479635707480157
3392,pre,572,-0.05311172970845579,0.2413360141443569,1.152594005433714
3402,post,2696,-0.421362635026578,-0.11848666737932723,1.333538705435896
3402,pre,556,-0.2440206597954777,-0.07480109217550823,1.1805603272471583
3413,post,2699,-0.07292372578762407,-0.05421847811710756,1.20241856691417
3413,pre,858,-0.11865403922438333,-0.01784473816529597,1.2019086387357554
3422,post,2135,0.04981132622719986,-0.04288253292988564,1.0394398913002327
3422,pre,572,-0.005106655330987975,0.10722825710463402,1.2051007455784415
3431,post,2040,-0.11141884301211769,0.010069867114311903,1.3942600854811409
3431,pre,761,-0.10499651836815804,0.048165389942584125,1.27653847897576
3442,post,2127,-0.4748847416821502,0.14463560426810018,1.3854187327208134
3442,pre,632,-0.5134291411399086,0.04166579521340885,1.347847047734802
3453,post,2040,0.07595156266643777,0.2684570985242535,1.141588089618002
3453,pre,725,-0.09351810663232207,0.018234586243381368,1.0731583660544797
3464,post,2264,0.09078968446319935,0.3362744097950916,1.2157256100477283
3464,pre,748,-0.2648232788979994,0.2965225371186615,1.2708908465794337
3475,post,3341,-0.41572323000320877,0.0817338815320281,1.6028109296234538
3475,pre,3578,0.17283236823248582,0.31107162623275764,1.0034315233940374
3476,post,3218,0.2092518471403264,0.2790675735976954,1.0732262021453198
3476,pre,1261,0.05862643422925684,0.2238367403785435,1.0589588717388598
3487,post,2647,0.08136536380212911,0.2617038835121763,1.1207276910372528
3487,pre,1200,-0.09982239702076368,0.2797951029393957,1.254037452205843
3498,post,1810,0.14571356273801905,0.23630247985607844,1.015224148302775
3498,pre,546,-0.1288591120092335,0.3110184779104571,1.3421925804724357
3509,post,2278,-0.05746675625816722,0.25972696490276914,1.281676115255956
3509,pre,516,-1.1776216490050153,0.17796441153968412,1.5398875413512085
3520,post,1723,-0.06218724524343555,0.1040651832356142,1.1944730124337914
3520,pre,858,-0.14298963099972983,0.17627685785782543,1.2980071208880553
3527,post,2359,-0.01130975120587041,0.12751518174023557,1.0800397724828183
3527,pre,853,-0.03142260546901543,0.060014648409115634,1.035389012962285
3528,post,3441,0.02803465734831434,0.25499095940094996,0.9798056967094092
3528,pre,1216,-0.010391954108945889,0.3788652138927445,1.0592623756764952
3529,post,2667,0.02933089293497615,-0.05107212544329176,0.9868575644242212
3529,pre,151,0.0779891203840416,0.07142782659684699,1.0081702216317723
3530,post,1644,0.12543198667749333,0.1288527288273138,1.0037450268586614
3530,pre,549,0.04345873110304399,0.19465982831401019,1.2067083417290128
3531,post,3107,0.1355804899041867,0.15894187054780984,1.069177197354812
3531,pre,864,0.060328407191552746,0.2720332392884742,1.1966089454512367
3532,post,4188,0.06999637702247241,0.2681244067185634,1.3719084885327832
3532,pre,4117,0.20285094367712786,0.3669447059052644,1.1698067873230438
3533,post,2700,0.007483766862435237,0.027456191690490073,1.177764715331641
3533,pre,708,-0.07299868768785522,0.09380186996139228,1.2182660906665024
3534,post,2446,-0.15382418062675285,-0.0012780126832154792,1.298853664575058
3534,pre,1097,0.042037836605302026,0.1464047981392077,1.0853731083430826
3535,post,1762,0.02682137540594598,0.047500618296764,1.0951364033649056
3535,pre,931,-0.19751788181212793,0.07929397895025747,1.2276498220387804
3536,post,2012,0.06525932107530963,0.18302566564470546,1.0819499862132205
3536,pre,1033,0.10185310810626014,0.39159203239252705,1.1179375936650333
3537,post,2606,-0.04604661154612599,0.3399749590399139,1.2603228983224104
3537,pre,182,0.06034853176385491,0.43306020024014913,1.3238087814696877
3538,post,2575,-0.4732269966214162,0.23146004343176418,1.4207742846942268
3538,pre,1020,-0.2340272203921745,0.3376512816408769,1.2769462734788506
3539,post,1566,-0.5387129016072529,0.2528844985237084,1.4072337994884458
3539,pre,626,-0.027504586740895176,0.3754534157186318,1.2057853946764572
3540,post,1826,-0.6759380463352758,0.08336250752999563,1.548278057134782
3540,pre,615,-0.49312206633413647,0.2629566269939819,1.3292705878397248
3541,post,863,0.1000486360618349,0.05870106312046042,1.1189286728398602
3541,pre,482,0.07504495976583736,0.41731788466488706,1.2921421156524118
3542,post,1709,-0.3989430668373959,0.039847541652842544,1.3937223002921428
3542,pre,950,-0.16015499548010692,0.1994277393069056,1.2177463921278993
3543,post,2854,-0.5356737384379351,-0.11835855988730559,1.9395364798385255
3543,pre,2927,0.15997714021043852,0.4182928232553228,1.2041306746143572
3544,post,3023,0.13222962891486056,0.39665964095364636,1.2076241503553247
3544,pre,1062,0.21172100754905376,0.44643855980358094,1.1549862929120283
3545,post,2691,-0.18941722527220084,0.3358990333885482,1.3399343597969522
3545,pre,1019,-0.05274232118029354,0.35979464265586936,1.2234184575680216
3546,post,3173,-0.6237516201154656,0.2852267008193706,1.4603413754367767
3546,pre,932,-0.24839011240010622,0.40439399220479066,1.2999425252891599
3547,post,2196,-1.131170645583722,0.07034623678620666,1.535563820563558
3547,pre,368,-0.4951645494454675,-0.012481373834527076,1.366516872802544
